Classname,SetupID,MutantID,Compiled,KilledByXTests,KillingTests
IntHashMap,setup_189,39693,true,37,org.example.testinthashmap.game216.player103.TestIntHashMap4;org.example.testinthashmap.game216.player103.TestIntHashMap8;org.example.testinthashmap.game216.player104.TestIntHashMap12;org.example.testinthashmap.game216.player104.TestIntHashMap3;org.example.testinthashmap.game216.player104.TestIntHashMap4;org.example.testinthashmap.game217.player107.TestIntHashMap29;org.example.testinthashmap.game217.player9.TestIntHashMap5;org.example.testinthashmap.game219.player134.TestIntHashMap10;org.example.testinthashmap.game219.player134.TestIntHashMap11;org.example.testinthashmap.game219.player134.TestIntHashMap5;org.example.testinthashmap.game233.player110.TestIntHashMap29;org.example.testinthashmap.game233.player26.TestIntHashMap4;org.example.testinthashmap.game234.player141.TestIntHashMap15;org.example.testinthashmap.game234.player141.TestIntHashMap7;org.example.testinthashmap.game235.player140.TestIntHashMap19;org.example.testinthashmap.game235.player140.TestIntHashMap34;org.example.testinthashmap.game236.player43.TestIntHashMap20;org.example.testinthashmap.game237.player126.TestIntHashMap30;org.example.testinthashmap.game237.player69.TestIntHashMap33;org.example.testinthashmap.game238.player119.TestIntHashMap47;org.example.testinthashmap.game238.player119.TestIntHashMap58;org.example.testinthashmap.game238.player75.TestIntHashMap20;org.example.testinthashmap.game238.player75.TestIntHashMap21;org.example.testinthashmap.game238.player75.TestIntHashMap30;org.example.testinthashmap.game238.player75.TestIntHashMap31;org.example.testinthashmap.game238.player75.TestIntHashMap37;org.example.testinthashmap.game238.player75.TestIntHashMap48;org.example.testinthashmap.game238.player75.TestIntHashMap7;org.example.testinthashmap.game238.player84.TestIntHashMap28;org.example.testinthashmap.game238.player84.TestIntHashMap9;org.example.testinthashmap.game238.player94.TestIntHashMap12;org.example.testinthashmap.game238.player94.TestIntHashMap24;org.example.testinthashmap.game238.player94.TestIntHashMap28;org.example.testinthashmap.game238.player94.TestIntHashMap32;org.example.testinthashmap.game238.player94.TestIntHashMap35;org.example.testinthashmap.game239.player122.TestIntHashMap25;org.example.testinthashmap.game239.player90.TestIntHashMap7
IntHashMap,setup_189,39471,true,0,
IntHashMap,setup_189,39305,true,3,org.example.testinthashmap.game236.player43.TestIntHashMap17;org.example.testinthashmap.game236.player43.TestIntHashMap34;org.example.testinthashmap.game236.player43.TestIntHashMap5
IntHashMap,setup_189,41349,true,0,
IntHashMap,setup_189,41436,true,14,org.example.testinthashmap.game216.player16.TestIntHashMap16;org.example.testinthashmap.game218.player18.TestIntHashMap9;org.example.testinthashmap.game231.player64.TestIntHashMap31;org.example.testinthashmap.game232.player115.TestIntHashMap4;org.example.testinthashmap.game232.player115.TestIntHashMap9;org.example.testinthashmap.game232.player117.TestIntHashMap6;org.example.testinthashmap.game233.player110.TestIntHashMap16;org.example.testinthashmap.game233.player110.TestIntHashMap4;org.example.testinthashmap.game235.player140.TestIntHashMap9;org.example.testinthashmap.game236.player43.TestIntHashMap19;org.example.testinthashmap.game237.player69.TestIntHashMap43;org.example.testinthashmap.game238.player119.TestIntHashMap6;org.example.testinthashmap.game239.player122.TestIntHashMap2;org.example.testinthashmap.game239.player90.TestIntHashMap4
IntHashMap,setup_189,39203,true,8,org.example.testinthashmap.game231.player64.TestIntHashMap9;org.example.testinthashmap.game232.player115.TestIntHashMap11;org.example.testinthashmap.game232.player56.TestIntHashMap8;org.example.testinthashmap.game234.player141.TestIntHashMap5;org.example.testinthashmap.game237.player80.TestIntHashMap2;org.example.testinthashmap.game238.player75.TestIntHashMap5;org.example.testinthashmap.game238.player94.TestIntHashMap26;org.example.testinthashmap.game239.player122.TestIntHashMap12
IntHashMap,setup_189,41168,true,0,
IntHashMap,setup_189,41591,true,0,
IntHashMap,setup_149,18887,true,12,org.example.testinthashmap.game232.player111.TestIntHashMap4;org.example.testinthashmap.game237.player128.TestIntHashMap15;org.example.testinthashmap.game237.player128.TestIntHashMap22;org.example.testinthashmap.game237.player128.TestIntHashMap27;org.example.testinthashmap.game237.player128.TestIntHashMap8;org.example.testinthashmap.game237.player128.TestIntHashMap9;org.example.testinthashmap.game238.player119.TestIntHashMap2;org.example.testinthashmap.game238.player119.TestIntHashMap65;org.example.testinthashmap.game238.player75.TestIntHashMap14;org.example.testinthashmap.game238.player75.TestIntHashMap18;org.example.testinthashmap.game238.player75.TestIntHashMap3;org.example.testinthashmap.game239.player90.TestIntHashMap11
IntHashMap,setup_149,19262,true,0,
IntHashMap,setup_149,20720,true,0,
IntHashMap,setup_149,20561,true,0,
IntHashMap,setup_149,19105,true,37,org.example.testinthashmap.game216.player103.TestIntHashMap4;org.example.testinthashmap.game216.player103.TestIntHashMap8;org.example.testinthashmap.game216.player104.TestIntHashMap12;org.example.testinthashmap.game216.player104.TestIntHashMap3;org.example.testinthashmap.game216.player104.TestIntHashMap4;org.example.testinthashmap.game217.player107.TestIntHashMap29;org.example.testinthashmap.game217.player9.TestIntHashMap5;org.example.testinthashmap.game219.player134.TestIntHashMap10;org.example.testinthashmap.game219.player134.TestIntHashMap11;org.example.testinthashmap.game219.player134.TestIntHashMap5;org.example.testinthashmap.game233.player110.TestIntHashMap29;org.example.testinthashmap.game233.player26.TestIntHashMap4;org.example.testinthashmap.game234.player141.TestIntHashMap15;org.example.testinthashmap.game234.player141.TestIntHashMap7;org.example.testinthashmap.game235.player140.TestIntHashMap19;org.example.testinthashmap.game235.player140.TestIntHashMap34;org.example.testinthashmap.game236.player43.TestIntHashMap20;org.example.testinthashmap.game237.player126.TestIntHashMap30;org.example.testinthashmap.game237.player69.TestIntHashMap33;org.example.testinthashmap.game238.player119.TestIntHashMap47;org.example.testinthashmap.game238.player119.TestIntHashMap58;org.example.testinthashmap.game238.player75.TestIntHashMap20;org.example.testinthashmap.game238.player75.TestIntHashMap21;org.example.testinthashmap.game238.player75.TestIntHashMap30;org.example.testinthashmap.game238.player75.TestIntHashMap31;org.example.testinthashmap.game238.player75.TestIntHashMap37;org.example.testinthashmap.game238.player75.TestIntHashMap48;org.example.testinthashmap.game238.player75.TestIntHashMap7;org.example.testinthashmap.game238.player84.TestIntHashMap28;org.example.testinthashmap.game238.player84.TestIntHashMap9;org.example.testinthashmap.game238.player94.TestIntHashMap12;org.example.testinthashmap.game238.player94.TestIntHashMap24;org.example.testinthashmap.game238.player94.TestIntHashMap28;org.example.testinthashmap.game238.player94.TestIntHashMap32;org.example.testinthashmap.game238.player94.TestIntHashMap35;org.example.testinthashmap.game239.player122.TestIntHashMap25;org.example.testinthashmap.game239.player90.TestIntHashMap7
IntHashMap,setup_149,21950,true,8,org.example.testinthashmap.game231.player64.TestIntHashMap9;org.example.testinthashmap.game232.player115.TestIntHashMap11;org.example.testinthashmap.game232.player56.TestIntHashMap8;org.example.testinthashmap.game234.player141.TestIntHashMap5;org.example.testinthashmap.game237.player80.TestIntHashMap2;org.example.testinthashmap.game238.player75.TestIntHashMap5;org.example.testinthashmap.game238.player94.TestIntHashMap26;org.example.testinthashmap.game239.player122.TestIntHashMap12
IntHashMap,setup_149,20019,true,0,
IntHashMap,setup_149,20280,true,8,org.example.testinthashmap.game231.player64.TestIntHashMap9;org.example.testinthashmap.game232.player115.TestIntHashMap11;org.example.testinthashmap.game232.player56.TestIntHashMap8;org.example.testinthashmap.game234.player141.TestIntHashMap5;org.example.testinthashmap.game237.player80.TestIntHashMap2;org.example.testinthashmap.game238.player75.TestIntHashMap5;org.example.testinthashmap.game238.player94.TestIntHashMap26;org.example.testinthashmap.game239.player122.TestIntHashMap12
IntHashMap,setup_149,21288,true,0,
IntHashMap,setup_149,18927,true,145,org.example.testinthashmap.game214.player8.TestIntHashMap3;org.example.testinthashmap.game214.player8.TestIntHashMap5;org.example.testinthashmap.game214.player8.TestIntHashMap6;org.example.testinthashmap.game215.player17.TestIntHashMap8;org.example.testinthashmap.game215.player25.TestIntHashMap3;org.example.testinthashmap.game215.player25.TestIntHashMap31;org.example.testinthashmap.game215.player25.TestIntHashMap34;org.example.testinthashmap.game215.player27.TestIntHashMap2;org.example.testinthashmap.game215.player27.TestIntHashMap22;org.example.testinthashmap.game215.player34.TestIntHashMap11;org.example.testinthashmap.game215.player34.TestIntHashMap20;org.example.testinthashmap.game215.player44.TestIntHashMap2;org.example.testinthashmap.game216.player103.TestIntHashMap2;org.example.testinthashmap.game216.player103.TestIntHashMap4;org.example.testinthashmap.game216.player103.TestIntHashMap5;org.example.testinthashmap.game216.player103.TestIntHashMap8;org.example.testinthashmap.game216.player103.TestIntHashMap9;org.example.testinthashmap.game216.player104.TestIntHashMap12;org.example.testinthashmap.game216.player104.TestIntHashMap3;org.example.testinthashmap.game216.player104.TestIntHashMap4;org.example.testinthashmap.game216.player16.TestIntHashMap8;org.example.testinthashmap.game217.player107.TestIntHashMap10;org.example.testinthashmap.game217.player107.TestIntHashMap29;org.example.testinthashmap.game217.player108.TestIntHashMap25;org.example.testinthashmap.game217.player108.TestIntHashMap41;org.example.testinthashmap.game217.player9.TestIntHashMap11;org.example.testinthashmap.game217.player9.TestIntHashMap16;org.example.testinthashmap.game217.player9.TestIntHashMap21;org.example.testinthashmap.game217.player9.TestIntHashMap23;org.example.testinthashmap.game217.player9.TestIntHashMap4;org.example.testinthashmap.game217.player9.TestIntHashMap5;org.example.testinthashmap.game217.player9.TestIntHashMap7;org.example.testinthashmap.game217.player9.TestIntHashMap8;org.example.testinthashmap.game218.player14.TestIntHashMap10;org.example.testinthashmap.game218.player14.TestIntHashMap43;org.example.testinthashmap.game218.player150.TestIntHashMap15;org.example.testinthashmap.game218.player150.TestIntHashMap16;org.example.testinthashmap.game218.player150.TestIntHashMap4;org.example.testinthashmap.game218.player150.TestIntHashMap9;org.example.testinthashmap.game218.player18.TestIntHashMap3;org.example.testinthashmap.game219.player134.TestIntHashMap10;org.example.testinthashmap.game219.player134.TestIntHashMap11;org.example.testinthashmap.game219.player134.TestIntHashMap13;org.example.testinthashmap.game219.player134.TestIntHashMap15;org.example.testinthashmap.game219.player134.TestIntHashMap5;org.example.testinthashmap.game219.player134.TestIntHashMap7;org.example.testinthashmap.game231.player39.TestIntHashMap12;org.example.testinthashmap.game231.player64.TestIntHashMap20;org.example.testinthashmap.game231.player64.TestIntHashMap21;org.example.testinthashmap.game232.player117.TestIntHashMap10;org.example.testinthashmap.game232.player56.TestIntHashMap15;org.example.testinthashmap.game232.player56.TestIntHashMap2;org.example.testinthashmap.game232.player56.TestIntHashMap5;org.example.testinthashmap.game233.player110.TestIntHashMap29;org.example.testinthashmap.game233.player142.TestIntHashMap2;org.example.testinthashmap.game233.player142.TestIntHashMap8;org.example.testinthashmap.game233.player143.TestIntHashMap3;org.example.testinthashmap.game233.player26.TestIntHashMap24;org.example.testinthashmap.game233.player26.TestIntHashMap28;org.example.testinthashmap.game233.player26.TestIntHashMap4;org.example.testinthashmap.game234.player138.TestIntHashMap10;org.example.testinthashmap.game234.player138.TestIntHashMap14;org.example.testinthashmap.game234.player138.TestIntHashMap27;org.example.testinthashmap.game234.player138.TestIntHashMap35;org.example.testinthashmap.game234.player138.TestIntHashMap39;org.example.testinthashmap.game234.player141.TestIntHashMap15;org.example.testinthashmap.game234.player141.TestIntHashMap7;org.example.testinthashmap.game234.player54.TestIntHashMap2;org.example.testinthashmap.game234.player54.TestIntHashMap3;org.example.testinthashmap.game234.player54.TestIntHashMap4;org.example.testinthashmap.game235.player140.TestIntHashMap19;org.example.testinthashmap.game235.player140.TestIntHashMap20;org.example.testinthashmap.game235.player140.TestIntHashMap24;org.example.testinthashmap.game235.player140.TestIntHashMap34;org.example.testinthashmap.game235.player45.TestIntHashMap12;org.example.testinthashmap.game235.player45.TestIntHashMap15;org.example.testinthashmap.game235.player45.TestIntHashMap19;org.example.testinthashmap.game235.player45.TestIntHashMap21;org.example.testinthashmap.game235.player45.TestIntHashMap8;org.example.testinthashmap.game236.player43.TestIntHashMap17;org.example.testinthashmap.game236.player43.TestIntHashMap18;org.example.testinthashmap.game236.player43.TestIntHashMap2;org.example.testinthashmap.game236.player43.TestIntHashMap20;org.example.testinthashmap.game236.player43.TestIntHashMap34;org.example.testinthashmap.game236.player43.TestIntHashMap5;org.example.testinthashmap.game236.player51.TestIntHashMap25;org.example.testinthashmap.game236.player51.TestIntHashMap51;org.example.testinthashmap.game236.player51.TestIntHashMap58;org.example.testinthashmap.game237.player126.TestIntHashMap2;org.example.testinthashmap.game237.player126.TestIntHashMap27;org.example.testinthashmap.game237.player126.TestIntHashMap30;org.example.testinthashmap.game237.player126.TestIntHashMap33;org.example.testinthashmap.game237.player126.TestIntHashMap34;org.example.testinthashmap.game237.player128.TestIntHashMap14;org.example.testinthashmap.game237.player128.TestIntHashMap17;org.example.testinthashmap.game237.player128.TestIntHashMap30;org.example.testinthashmap.game237.player69.TestIntHashMap31;org.example.testinthashmap.game237.player69.TestIntHashMap32;org.example.testinthashmap.game237.player69.TestIntHashMap33;org.example.testinthashmap.game237.player69.TestIntHashMap36;org.example.testinthashmap.game237.player69.TestIntHashMap43;org.example.testinthashmap.game237.player73.TestIntHashMap2;org.example.testinthashmap.game237.player73.TestIntHashMap7;org.example.testinthashmap.game237.player73.TestIntHashMap9;org.example.testinthashmap.game237.player95.TestIntHashMap3;org.example.testinthashmap.game238.player119.TestIntHashMap33;org.example.testinthashmap.game238.player119.TestIntHashMap47;org.example.testinthashmap.game238.player119.TestIntHashMap58;org.example.testinthashmap.game238.player75.TestIntHashMap15;org.example.testinthashmap.game238.player75.TestIntHashMap16;org.example.testinthashmap.game238.player75.TestIntHashMap19;org.example.testinthashmap.game238.player75.TestIntHashMap2;org.example.testinthashmap.game238.player75.TestIntHashMap20;org.example.testinthashmap.game238.player75.TestIntHashMap21;org.example.testinthashmap.game238.player75.TestIntHashMap30;org.example.testinthashmap.game238.player75.TestIntHashMap31;org.example.testinthashmap.game238.player75.TestIntHashMap37;org.example.testinthashmap.game238.player75.TestIntHashMap46;org.example.testinthashmap.game238.player75.TestIntHashMap48;org.example.testinthashmap.game238.player75.TestIntHashMap50;org.example.testinthashmap.game238.player75.TestIntHashMap6;org.example.testinthashmap.game238.player75.TestIntHashMap7;org.example.testinthashmap.game238.player84.TestIntHashMap27;org.example.testinthashmap.game238.player84.TestIntHashMap28;org.example.testinthashmap.game238.player84.TestIntHashMap9;org.example.testinthashmap.game238.player94.TestIntHashMap12;org.example.testinthashmap.game238.player94.TestIntHashMap24;org.example.testinthashmap.game238.player94.TestIntHashMap26;org.example.testinthashmap.game238.player94.TestIntHashMap28;org.example.testinthashmap.game238.player94.TestIntHashMap32;org.example.testinthashmap.game238.player94.TestIntHashMap35;org.example.testinthashmap.game239.player122.TestIntHashMap25;org.example.testinthashmap.game239.player122.TestIntHashMap3;org.example.testinthashmap.game239.player122.TestIntHashMap33;org.example.testinthashmap.game239.player81.TestIntHashMap15;org.example.testinthashmap.game239.player81.TestIntHashMap5;org.example.testinthashmap.game239.player81.TestIntHashMap8;org.example.testinthashmap.game239.player88.TestIntHashMap6;org.example.testinthashmap.game239.player90.TestIntHashMap10;org.example.testinthashmap.game239.player90.TestIntHashMap12;org.example.testinthashmap.game239.player90.TestIntHashMap3;org.example.testinthashmap.game239.player90.TestIntHashMap7;org.example.testinthashmap.game239.player90.TestIntHashMap8;org.example.testinthashmap.game240.player77.TestIntHashMap17;org.example.testinthashmap.game240.player87.TestIntHashMap3
