Classname,game_id,SetupID,MutantID,turn,attempt,submission
IntHashMap,882,setup_206,78490,15,2,3
IntHashMap,883,setup_207,78501,14,1,1
IntHashMap,883,setup_207,78509,15,1,1
IntHashMap,883,setup_207,77709,1,3,5
IntHashMap,883,setup_207,77741,2,1,3
IntHashMap,883,setup_207,77792,3,1,3
IntHashMap,883,setup_207,77836,4,1,2
IntHashMap,883,setup_207,77962,6,1,2
IntHashMap,883,setup_207,78234,9,1,1
IntHashMap,883,setup_207,78314,10,2,3
IntHashMap,883,setup_207,78371,11,2,2
IntHashMap,883,setup_207,78404,12,1,2
IntHashMap,883,setup_207,78460,13,1,5
IntHashMap,883,setup_207,78580,16,2,4
ByteVector,890,setup_220,79050,5,1,1
CaseInsensitiveString,914,setup_292,81239,15,3,2
CaseInsensitiveString,914,setup_292,80346,1,1,1
CaseInsensitiveString,914,setup_292,80367,2,1,1
CaseInsensitiveString,914,setup_292,80458,3,1,1
CaseInsensitiveString,914,setup_292,80502,4,2,2
CaseInsensitiveString,914,setup_292,80535,5,2,1
CaseInsensitiveString,914,setup_292,80709,6,1,1
CaseInsensitiveString,914,setup_292,80790,7,1,4
CaseInsensitiveString,914,setup_292,80982,8,2,2
CaseInsensitiveString,914,setup_292,81116,12,1,1
CaseInsensitiveString,914,setup_292,81148,13,3,1
CaseInsensitiveString,914,setup_292,81194,14,2,1
CaseInsensitiveString,914,setup_292,81308,16,3,1
CaseInsensitiveString,914,setup_292,81400,17,1,1
CharRange,915,setup_275,80329,1,1,1
CharRange,915,setup_275,80341,2,1,1
CharRange,916,setup_274,80325,1,1,1
CharRange,916,setup_274,80430,7,2,1
CharRange,916,setup_274,80473,9,3,1
CharRange,916,setup_274,80492,10,1,1
CharRange,918,setup_269,80353,1,1,1
CharRange,918,setup_269,80554,6,1,1
CharRange,918,setup_269,80642,8,3,1
CharRange,918,setup_269,80740,10,1,1
CharRange,918,setup_269,80761,11,2,1
CharRange,920,setup_256,80327,1,1,1
CharRange,920,setup_256,80336,2,1,1
CharRange,920,setup_256,80357,3,1,2
CharRange,920,setup_256,80469,6,1,1
CharRange,920,setup_256,80519,7,3,1
CharRange,920,setup_256,80558,8,3,1
CharRange,920,setup_256,80727,13,3,1
CharRange,920,setup_256,80809,16,3,1
CharRange,920,setup_256,80887,17,2,1
CharRange,920,setup_256,80895,18,1,1
CharRange,920,setup_256,80942,19,2,1
CharRange,921,setup_268,80334,1,1,1
CharRange,921,setup_268,80351,2,1,1
CharRange,921,setup_268,80369,3,1,1
CharRange,921,setup_268,80402,4,3,1
CharRange,921,setup_268,80893,16,1,1
CaseInsensitiveString,924,setup_304,81348,17,3,1
CaseInsensitiveString,924,setup_304,81380,18,3,1
CaseInsensitiveString,924,setup_304,81477,20,2,1
CaseInsensitiveString,924,setup_304,80817,1,1,1
CaseInsensitiveString,924,setup_304,80860,2,1,2
CaseInsensitiveString,924,setup_304,81284,15,2,1
CaseInsensitiveString,924,setup_304,81296,16,3,1
CaseInsensitiveString,943,setup_310,81663,7,2,1
CaseInsensitiveString,943,setup_310,81748,10,2,1
CaseInsensitiveString,943,setup_310,81801,12,1,1
CaseInsensitiveString,943,setup_310,81828,13,1,1
CaseInsensitiveString,943,setup_310,81535,1,1,1
CaseInsensitiveString,943,setup_310,81537,2,1,1
CaseInsensitiveString,943,setup_310,81540,3,1,1
CaseInsensitiveString,943,setup_310,81586,4,1,1
CaseInsensitiveString,943,setup_310,81601,5,1,1
CaseInsensitiveString,943,setup_310,81645,6,1,1
CaseInsensitiveString,943,setup_310,81674,8,1,1
CaseInsensitiveString,943,setup_310,81731,9,2,1
CaseInsensitiveString,943,setup_310,81766,11,1,5
CaseInsensitiveString,943,setup_310,81868,15,2,3
Document,947,setup_328,82098,1,1,2
Document,947,setup_328,82238,2,1,1
Document,947,setup_328,82446,3,1,1
Document,947,setup_328,82543,4,1,1
Document,947,setup_328,82762,5,1,1
Document,947,setup_328,82982,6,1,1
Document,947,setup_328,83087,7,1,1
Document,947,setup_328,83174,8,1,1
Document,947,setup_328,83284,9,1,1
Document,947,setup_328,83376,10,1,1
Document,947,setup_328,83564,11,1,1
Document,947,setup_328,83646,12,1,1
Document,947,setup_328,83746,13,1,1
Document,947,setup_328,83817,14,1,1
Document,947,setup_328,83856,15,2,1
Document,947,setup_328,83942,16,1,1
Document,947,setup_328,84012,17,2,1
Document,947,setup_328,84076,18,1,1
Document,947,setup_328,84141,19,1,1
Document,947,setup_328,84174,20,1,2
CharRange,948,setup_257,82031,1,1,1
CharRange,948,setup_257,82063,2,2,1
CharRange,948,setup_257,82189,4,3,1
CharRange,948,setup_257,82254,5,1,1
CharRange,948,setup_257,82318,7,2,1
CharRange,948,setup_257,82405,8,3,1
CharRange,948,setup_257,82600,9,1,1
CharRange,948,setup_257,82738,12,2,2
CharRange,948,setup_257,82917,15,3,2
CharRange,948,setup_257,83104,16,2,1
CharRange,948,setup_257,83134,17,1,1
CharRange,948,setup_257,83169,18,2,1
CharRange,948,setup_257,83338,19,1,1
CaseInsensitiveString,949,setup_311,82705,7,1,1
CaseInsensitiveString,949,setup_311,82831,8,1,1
CaseInsensitiveString,949,setup_311,82864,9,1,1
CaseInsensitiveString,949,setup_311,83141,11,1,1
CaseInsensitiveString,949,setup_311,83316,13,1,1
CaseInsensitiveString,949,setup_311,83548,15,1,1
CaseInsensitiveString,949,setup_311,82036,1,1,1
CaseInsensitiveString,949,setup_311,82068,2,1,1
CaseInsensitiveString,949,setup_311,82148,3,2,1
CaseInsensitiveString,949,setup_311,82199,4,1,1
CaseInsensitiveString,949,setup_311,82340,5,1,1
CaseInsensitiveString,949,setup_311,82462,6,1,1
CaseInsensitiveString,949,setup_311,83419,14,3,1
CaseInsensitiveString,949,setup_311,83603,16,1,1
CaseInsensitiveString,949,setup_311,83002,10,2,1
CaseInsensitiveString,949,setup_311,83251,12,1,2
CaseInsensitiveString,949,setup_311,83693,17,2,2
CaseInsensitiveString,949,setup_311,83727,18,1,2
CaseInsensitiveString,949,setup_311,83796,19,3,1
Document,950,setup_340,82079,1,1,1
Document,950,setup_340,82206,2,1,1
Document,950,setup_340,82324,3,2,1
Document,950,setup_340,82508,4,1,1
Document,950,setup_340,82641,5,1,1
Document,950,setup_340,82782,6,2,1
Document,950,setup_340,82887,7,1,1
Document,950,setup_340,82947,8,1,1
Document,950,setup_340,83108,9,1,1
Document,950,setup_340,83228,10,2,1
Document,950,setup_340,83433,13,3,1
Document,950,setup_340,83526,14,3,1
Document,950,setup_340,83630,15,1,1
Document,950,setup_340,83710,16,2,1
Document,950,setup_340,83801,17,1,1
Document,950,setup_340,83873,18,2,1
Document,950,setup_340,83926,19,3,1
Document,950,setup_340,83976,20,1,1
Document,951,setup_341,82111,1,1,1
Document,951,setup_341,82257,2,1,1
Document,951,setup_341,82369,3,1,1
Document,951,setup_341,82524,4,1,1
Document,951,setup_341,82689,5,3,1
Document,951,setup_341,82871,6,3,1
Document,951,setup_341,83018,7,1,1
Document,951,setup_341,83190,8,1,1
Document,951,setup_341,83300,9,1,1
Document,951,setup_341,83399,10,2,1
Document,951,setup_341,83502,11,2,1
Document,951,setup_341,83614,12,3,1
Document,951,setup_341,83658,13,1,1
Document,951,setup_341,83762,14,1,1
Document,951,setup_341,83839,15,1,1
Document,951,setup_341,83960,16,3,1
Document,951,setup_341,84028,18,1,1
Document,951,setup_341,84060,19,1,1
Document,951,setup_341,84109,20,1,1
CaseInsensitiveString,952,setup_305,82029,1,1,1
CaseInsensitiveString,952,setup_305,82040,2,1,1
CaseInsensitiveString,952,setup_305,82095,3,1,1
CaseInsensitiveString,952,setup_305,82276,6,1,1
CaseInsensitiveString,952,setup_305,82443,8,3,1
CaseInsensitiveString,953,setup_293,82034,1,1,1
CaseInsensitiveString,953,setup_293,82171,2,1,1
CaseInsensitiveString,953,setup_293,82353,3,2,1
CaseInsensitiveString,953,setup_293,82492,4,1,1
CaseInsensitiveString,953,setup_293,82575,5,1,1
CaseInsensitiveString,953,setup_293,82743,6,1,1
CaseInsensitiveString,953,setup_293,82903,7,1,1
CaseInsensitiveString,953,setup_293,83069,9,1,1
CaseInsensitiveString,953,setup_293,83050,8,1,1
CaseInsensitiveString,953,setup_293,83157,10,1,1
CaseInsensitiveString,953,setup_293,83206,11,1,1
CaseInsensitiveString,953,setup_293,83247,12,1,1
CaseInsensitiveString,953,setup_293,83449,13,1,1
CaseInsensitiveString,953,setup_293,83730,19,2,1
CaseInsensitiveString,953,setup_293,83891,20,3,1
Document,954,setup_329,82131,1,1,1
Document,954,setup_329,82279,2,1,1
Document,954,setup_329,82425,3,1,1
Document,954,setup_329,82584,4,1,1
Document,954,setup_329,82815,5,1,2
Document,954,setup_329,82963,6,1,1
Document,954,setup_329,83071,7,1,1
Document,954,setup_329,83137,8,1,2
Document,954,setup_329,83265,9,1,1
Document,954,setup_329,83357,10,1,1
Document,954,setup_329,83485,11,2,1
Document,954,setup_329,83587,12,1,2
Document,954,setup_329,83675,13,2,1
Document,954,setup_329,83778,14,1,1
Document,954,setup_329,83908,15,2,1
Document,954,setup_329,83992,16,1,1
Document,954,setup_329,84044,17,1,1
Document,954,setup_329,84093,18,1,2
Document,954,setup_329,84125,19,1,1
Document,954,setup_329,84157,20,1,1
Document,955,setup_347,82152,1,1,1
Document,955,setup_347,82195,2,1,1
Document,955,setup_347,82301,3,1,1
Document,955,setup_347,82407,4,1,1
Document,955,setup_347,82619,5,1,1
Document,955,setup_347,82657,6,1,1
Document,955,setup_347,82848,8,2,1
Document,955,setup_347,83021,9,1,1
Document,955,setup_347,83211,11,1,1
Document,955,setup_347,83322,13,2,1
Document,955,setup_347,83468,17,1,1
Document,956,setup_346,82046,1,1,1
Document,956,setup_346,82217,3,1,1
Document,956,setup_346,82387,5,3,1
Document,956,setup_346,82423,6,1,1
Document,956,setup_346,82476,7,1,1
Document,956,setup_346,82559,8,1,1
Document,956,setup_346,82659,9,1,1
Document,956,setup_346,82925,17,2,1
IntHashMap,963,setup_209,85648,12,1,1
IntHashMap,963,setup_209,85454,11,1,1
IntHashMap,963,setup_209,84333,1,2,3
IntHashMap,963,setup_209,84778,3,3,5
IntHashMap,963,setup_209,84851,4,1,1
IntHashMap,963,setup_209,84920,5,1,5
IntHashMap,963,setup_209,84984,6,2,2
IntHashMap,963,setup_209,85055,7,2,2
IntHashMap,963,setup_209,85145,8,1,3
IntHashMap,963,setup_209,85272,9,2,3
IntHashMap,963,setup_209,85367,10,1,1
IntHashMap,963,setup_209,85827,14,1,4
IntHashMap,963,setup_209,86171,16,1,5
IntHashMap,963,setup_209,86639,19,2,4
IntHashMap,964,setup_208,85105,8,1,1
IntHashMap,964,setup_208,84190,1,1,1
IntHashMap,964,setup_208,84221,2,2,1
IntHashMap,964,setup_208,84703,4,3,1
IntHashMap,964,setup_208,84848,5,2,5
IntHashMap,964,setup_208,84946,6,2,5
IntHashMap,964,setup_208,85032,7,2,1
IntHashMap,964,setup_208,85160,9,3,4
IntHashMap,964,setup_208,85251,10,1,3
IntHashMap,964,setup_208,85335,11,2,4
IntHashMap,964,setup_208,85377,12,1,2
IntHashMap,964,setup_208,85611,14,3,1
IntHashMap,964,setup_208,85631,15,1,4
IntHashMap,965,setup_214,87007,20,3,4
IntHashMap,968,setup_210,84996,6,2,5
IntHashMap,968,setup_210,85770,11,2,1
IntHashMap,969,setup_212,84194,1,1,3
IntHashMap,969,setup_212,84309,2,2,3
IntHashMap,969,setup_212,84553,4,3,1
IntHashMap,970,setup_211,86027,13,1,3
IntHashMap,972,setup_213,86823,18,1,2
IntHashMap,972,setup_213,86858,19,1,2
CharRange,985,setup_280,89166,1,1,1
CharRange,985,setup_280,89304,2,2,4
CharRange,985,setup_280,89338,3,1,3
CharRange,985,setup_280,89351,4,1,2
CharRange,985,setup_280,89392,5,1,1
CharRange,985,setup_280,89677,8,2,1
CharRange,985,setup_280,89713,9,2,1
CharRange,985,setup_280,89958,12,1,1
CharRange,985,setup_280,89999,14,1,1
CharRange,985,setup_280,90258,17,2,2
CharRange,986,setup_281,89168,1,1,1
CharRange,986,setup_281,89175,2,1,1
CharRange,986,setup_281,89232,3,3,1
CharRange,986,setup_281,89272,4,1,2
CharRange,986,setup_281,89329,5,1,1
CharRange,986,setup_281,89331,6,1,1
CharRange,986,setup_281,89569,9,1,2
CharRange,986,setup_281,89640,10,3,1
CharRange,986,setup_281,89710,11,3,1
CharRange,986,setup_281,89796,13,3,1
CharRange,986,setup_281,89909,14,1,2
CharRange,986,setup_281,90088,18,3,3
CharRange,987,setup_278,89203,1,1,3
CharRange,987,setup_278,89309,2,1,3
CharRange,987,setup_278,89342,3,1,3
CharRange,987,setup_278,89361,4,1,1
CharRange,987,setup_278,89412,5,1,3
CharRange,987,setup_278,89620,7,2,1
CharRange,987,setup_278,89737,8,3,2
CharRange,987,setup_278,89816,9,2,2
CharRange,987,setup_278,90207,13,2,1
CharRange,987,setup_278,90266,14,3,3
CharRange,987,setup_278,90613,19,1,2
CharRange,988,setup_279,89173,1,1,2
CharRange,988,setup_279,89177,2,1,1
CharRange,988,setup_279,89427,5,1,4
CharRange,988,setup_279,89564,6,1,2
CharRange,988,setup_279,89605,7,3,1
CharRange,988,setup_279,89662,8,3,1
CharRange,988,setup_279,89716,9,1,2
CharRange,988,setup_279,89754,10,2,2
CharRange,988,setup_279,90405,19,1,2
CharRange,988,setup_279,90458,20,1,2
CharRange,991,setup_282,89180,1,1,2
CharRange,991,setup_282,89274,2,1,1
CharRange,991,setup_282,89383,3,1,3
CharRange,991,setup_282,89702,5,2,3
CharRange,991,setup_282,89960,7,1,1
CharRange,991,setup_282,90081,9,2,1
CharRange,991,setup_282,90348,12,1,5
CharRange,991,setup_282,90434,13,2,1
CharRange,991,setup_282,90627,14,3,4
CharRange,991,setup_282,91000,17,1,4
CharRange,991,setup_282,91430,19,2,3
CharRange,993,setup_284,89170,1,1,1
CharRange,993,setup_284,89257,2,1,3
CharRange,993,setup_284,89269,3,1,1
CharRange,993,setup_284,89419,4,2,4
CharRange,993,setup_284,89458,5,1,1
CharRange,993,setup_284,89610,6,2,1
CharRange,993,setup_284,89680,7,1,2
CharRange,993,setup_284,89996,10,3,2
CharRange,993,setup_284,90588,14,2,1
CharRange,995,setup_283,89234,1,1,1
CharRange,995,setup_283,89434,2,2,1
CharRange,995,setup_283,89598,3,1,4
CharRange,995,setup_283,89750,4,3,1
CharRange,995,setup_283,89906,5,1,4
CharRange,995,setup_283,89954,6,1,2
CharRange,995,setup_283,89971,7,1,2
CharRange,995,setup_283,91463,19,2,5
CharRange,995,setup_283,91600,20,2,4
CharRange,997,setup_276,89185,1,1,1
CharRange,997,setup_276,89250,2,1,1
CharRange,997,setup_276,89291,3,1,2
CharRange,997,setup_276,89368,4,2,2
CharRange,997,setup_276,89515,5,3,1
CharRange,997,setup_276,89648,6,3,2
CharRange,997,setup_276,89690,7,1,1
CharRange,997,setup_276,89945,9,3,3
CharRange,997,setup_276,89975,10,2,2
CharRange,997,setup_276,90116,12,1,2
CharRange,997,setup_276,90236,13,3,2
CharRange,997,setup_276,90487,16,3,3
CharRange,997,setup_276,90566,18,1,1
CharRange,998,setup_285,89669,1,1,2
CharRange,998,setup_285,89728,2,1,3
CharRange,998,setup_285,89761,3,1,1
CharRange,998,setup_285,89885,4,2,2
CharRange,998,setup_285,90231,6,3,1
CharRange,998,setup_285,90246,7,1,1
CharRange,998,setup_285,90272,8,1,2
CharRange,998,setup_285,90954,13,1,1
CharRange,999,setup_286,90481,1,3,1
CharRange,999,setup_286,90571,2,2,2
CharRange,999,setup_286,90593,3,1,2
CharRange,999,setup_286,90821,5,2,1
CharRange,999,setup_286,90918,6,2,4
CharRange,999,setup_286,90952,7,1,1
CharRange,999,setup_286,91115,8,2,5
CharRange,1000,setup_287,90600,1,2,1
CharRange,1000,setup_287,90618,2,1,1
CharRange,1000,setup_287,90673,3,1,2
CharRange,1000,setup_287,90750,4,1,1
CharRange,1000,setup_287,90801,5,1,3
CharRange,1000,setup_287,91275,8,2,1
CharRange,1000,setup_287,91360,9,2,2
CharRange,1000,setup_287,91556,10,2,1
CharRange,1000,setup_287,92551,15,1,3
CharRange,1000,setup_287,93159,19,3,1
CaseInsensitiveString,1001,setup_312,90894,6,1,1
CaseInsensitiveString,1001,setup_312,91067,8,1,1
CaseInsensitiveString,1001,setup_312,91227,11,1,1
CaseInsensitiveString,1001,setup_312,91499,13,1,1
CaseInsensitiveString,1001,setup_312,91608,15,1,1
CaseInsensitiveString,1001,setup_312,91802,17,1,1
CaseInsensitiveString,1001,setup_312,92054,19,1,2
CaseInsensitiveString,1001,setup_312,90553,1,1,2
CaseInsensitiveString,1001,setup_312,90579,2,1,2
CaseInsensitiveString,1001,setup_312,90633,3,1,3
CaseInsensitiveString,1001,setup_312,90727,4,1,1
CaseInsensitiveString,1001,setup_312,90876,5,2,2
CaseInsensitiveString,1001,setup_312,90984,7,1,4
CaseInsensitiveString,1001,setup_312,91133,9,1,2
CaseInsensitiveString,1001,setup_312,91195,10,1,2
CaseInsensitiveString,1001,setup_312,91414,12,3,2
CaseInsensitiveString,1001,setup_312,91574,14,1,3
CaseInsensitiveString,1001,setup_312,91753,16,1,5
CaseInsensitiveString,1001,setup_312,91946,18,2,4
CaseInsensitiveString,1002,setup_313,91142,6,1,1
CaseInsensitiveString,1002,setup_313,92286,16,1,1
CaseInsensitiveString,1002,setup_313,92397,17,1,1
CaseInsensitiveString,1002,setup_313,92426,18,1,1
CaseInsensitiveString,1002,setup_313,91306,8,3,1
CaseInsensitiveString,1002,setup_313,91908,13,1,1
CaseInsensitiveString,1002,setup_313,90829,1,1,1
CaseInsensitiveString,1002,setup_313,90860,2,1,1
CaseInsensitiveString,1002,setup_313,90927,3,1,2
CaseInsensitiveString,1002,setup_313,90973,4,1,1
CaseInsensitiveString,1002,setup_313,91094,5,1,1
CaseInsensitiveString,1002,setup_313,91237,7,1,2
CaseInsensitiveString,1002,setup_313,91441,9,1,2
CaseInsensitiveString,1002,setup_313,91540,10,1,2
CaseInsensitiveString,1002,setup_313,91631,11,1,5
CaseInsensitiveString,1002,setup_313,91840,12,2,2
CaseInsensitiveString,1002,setup_313,92105,14,1,2
CaseInsensitiveString,1002,setup_313,92190,15,1,3
CaseInsensitiveString,1002,setup_313,92632,19,3,1
CaseInsensitiveString,1002,setup_313,92715,20,1,2
CaseInsensitiveString,1003,setup_314,91168,7,1,1
CaseInsensitiveString,1003,setup_314,91200,8,1,1
CaseInsensitiveString,1003,setup_314,91214,9,1,1
CaseInsensitiveString,1003,setup_314,91565,14,1,1
CaseInsensitiveString,1003,setup_314,91698,16,1,1
CaseInsensitiveString,1003,setup_314,91662,15,1,5
CaseInsensitiveString,1003,setup_314,90790,1,1,2
CaseInsensitiveString,1003,setup_314,90851,2,1,1
CaseInsensitiveString,1003,setup_314,90907,3,1,4
CaseInsensitiveString,1003,setup_314,90943,4,1,1
CaseInsensitiveString,1003,setup_314,90969,5,1,2
CaseInsensitiveString,1003,setup_314,91083,6,1,4
CaseInsensitiveString,1003,setup_314,91295,10,3,1
CaseInsensitiveString,1003,setup_314,91395,11,2,2
CaseInsensitiveString,1003,setup_314,91494,12,1,2
CaseInsensitiveString,1003,setup_314,91527,13,1,2
CaseInsensitiveString,1003,setup_314,91927,18,3,1
CaseInsensitiveString,1003,setup_314,92038,19,1,3
CaseInsensitiveString,1003,setup_314,92271,20,3,4
CaseInsensitiveString,1004,setup_315,93221,20,1,1
CaseInsensitiveString,1004,setup_315,92817,16,1,1
CaseInsensitiveString,1004,setup_315,93032,18,1,1
CaseInsensitiveString,1004,setup_315,93127,19,2,3
CaseInsensitiveString,1004,setup_315,91885,6,1,1
CaseInsensitiveString,1004,setup_315,91618,1,1,1
CaseInsensitiveString,1004,setup_315,91684,2,1,2
CaseInsensitiveString,1004,setup_315,91726,3,1,1
CaseInsensitiveString,1004,setup_315,91794,4,1,1
CaseInsensitiveString,1004,setup_315,91861,5,2,1
CaseInsensitiveString,1004,setup_315,91906,7,1,2
CaseInsensitiveString,1004,setup_315,91988,8,3,2
CaseInsensitiveString,1004,setup_315,92150,9,2,2
CaseInsensitiveString,1004,setup_315,92220,10,2,2
CaseInsensitiveString,1004,setup_315,92320,11,1,2
CaseInsensitiveString,1004,setup_315,92433,12,2,1
CaseInsensitiveString,1004,setup_315,92513,13,1,4
CaseInsensitiveString,1004,setup_315,92660,14,1,5
CaseInsensitiveString,1004,setup_315,92768,15,1,5
CaseInsensitiveString,1004,setup_315,92926,17,2,3
CaseInsensitiveString,1005,setup_316,93207,17,1,1
CaseInsensitiveString,1005,setup_316,92121,6,1,1
CaseInsensitiveString,1005,setup_316,92225,8,1,1
CaseInsensitiveString,1005,setup_316,92243,9,1,1
CaseInsensitiveString,1005,setup_316,92602,11,2,1
CaseInsensitiveString,1005,setup_316,93594,20,1,2
CaseInsensitiveString,1005,setup_316,91652,1,1,1
CaseInsensitiveString,1005,setup_316,91765,2,1,1
CaseInsensitiveString,1005,setup_316,91817,3,1,3
CaseInsensitiveString,1005,setup_316,91872,4,1,2
CaseInsensitiveString,1005,setup_316,92090,5,1,2
CaseInsensitiveString,1005,setup_316,92572,10,2,1
CaseInsensitiveString,1005,setup_316,92740,12,2,1
CaseInsensitiveString,1005,setup_316,92762,13,1,2
CaseInsensitiveString,1005,setup_316,92898,14,2,5
CaseInsensitiveString,1005,setup_316,93163,16,1,3
CaseInsensitiveString,1005,setup_316,93352,18,2,3
CaseInsensitiveString,1005,setup_316,93487,19,3,5
CaseInsensitiveString,1006,setup_317,92162,7,1,1
CaseInsensitiveString,1006,setup_317,92266,9,1,1
CaseInsensitiveString,1006,setup_317,92676,12,1,1
CaseInsensitiveString,1006,setup_317,92887,15,1,1
CaseInsensitiveString,1006,setup_317,91883,5,2,1
CaseInsensitiveString,1006,setup_317,91656,1,1,2
CaseInsensitiveString,1006,setup_317,91696,2,1,1
CaseInsensitiveString,1006,setup_317,91792,3,1,5
CaseInsensitiveString,1006,setup_317,91857,4,1,2
CaseInsensitiveString,1006,setup_317,91903,6,1,2
CaseInsensitiveString,1006,setup_317,92229,8,1,3
CaseInsensitiveString,1006,setup_317,92524,10,3,4
CaseInsensitiveString,1006,setup_317,92654,11,3,1
CaseInsensitiveString,1006,setup_317,92851,14,1,2
CaseInsensitiveString,1006,setup_317,93217,17,3,4
CaseInsensitiveString,1006,setup_317,93378,18,1,2
CaseInsensitiveString,1006,setup_317,93541,20,1,4
CaseInsensitiveString,1007,setup_318,92413,7,1,1
CaseInsensitiveString,1007,setup_318,92480,8,1,1
CaseInsensitiveString,1007,setup_318,92796,9,2,5
CaseInsensitiveString,1007,setup_318,94315,18,3,1
CaseInsensitiveString,1007,setup_318,91990,1,1,1
CaseInsensitiveString,1007,setup_318,92033,2,1,1
CaseInsensitiveString,1007,setup_318,92085,3,1,1
CaseInsensitiveString,1007,setup_318,92160,4,3,1
CaseInsensitiveString,1007,setup_318,92232,5,1,2
CaseInsensitiveString,1007,setup_318,92337,6,1,2
CaseInsensitiveString,1007,setup_318,93018,10,2,3
CaseInsensitiveString,1007,setup_318,93638,13,2,4
CaseInsensitiveString,1007,setup_318,93692,14,1,3
CaseInsensitiveString,1007,setup_318,94002,16,2,4
CaseInsensitiveString,1007,setup_318,94405,19,1,3
CaseInsensitiveString,1008,setup_319,93180,8,1,1
CaseInsensitiveString,1008,setup_319,92359,1,1,5
CaseInsensitiveString,1008,setup_319,92494,2,1,3
CaseInsensitiveString,1008,setup_319,92588,3,1,1
CaseInsensitiveString,1008,setup_319,92719,4,1,1
CaseInsensitiveString,1008,setup_319,92834,5,1,1
CaseInsensitiveString,1008,setup_319,92901,6,1,1
CaseInsensitiveString,1008,setup_319,93062,7,1,2
CaseInsensitiveString,1008,setup_319,93268,9,1,2
CaseInsensitiveString,1008,setup_319,93869,12,2,2
CaseInsensitiveString,1008,setup_319,94079,13,3,4
CaseInsensitiveString,1008,setup_319,94416,15,2,1
CaseInsensitiveString,1008,setup_319,94531,16,2,1
CaseInsensitiveString,1008,setup_319,94872,19,2,5
CaseInsensitiveString,1008,setup_319,94950,20,3,4
CaseInsensitiveString,1009,setup_320,93723,14,1,1
CaseInsensitiveString,1009,setup_320,92678,7,1,1
CaseInsensitiveString,1009,setup_320,92742,8,1,1
CaseInsensitiveString,1009,setup_320,92302,1,1,1
CaseInsensitiveString,1009,setup_320,92350,2,1,1
CaseInsensitiveString,1009,setup_320,92392,3,1,1
CaseInsensitiveString,1009,setup_320,92451,4,1,1
CaseInsensitiveString,1009,setup_320,92533,5,2,1
CaseInsensitiveString,1009,setup_320,92590,6,1,1
CaseInsensitiveString,1009,setup_320,92988,9,3,1
CaseInsensitiveString,1009,setup_320,93134,10,1,3
CaseInsensitiveString,1009,setup_320,93293,11,2,1
CaseInsensitiveString,1009,setup_320,93770,15,1,2
CaseInsensitiveString,1010,setup_321,93576,10,1,1
CaseInsensitiveString,1010,setup_321,92807,1,1,3
CaseInsensitiveString,1010,setup_321,92877,2,1,1
CaseInsensitiveString,1010,setup_321,92950,3,2,2
CaseInsensitiveString,1010,setup_321,92976,4,1,1
CaseInsensitiveString,1010,setup_321,93078,5,1,1
CaseInsensitiveString,1010,setup_321,93130,6,1,2
CaseInsensitiveString,1010,setup_321,93366,8,1,3
CaseInsensitiveString,1010,setup_321,93572,9,3,2
CaseInsensitiveString,1010,setup_321,94271,14,2,2
CaseInsensitiveString,1010,setup_321,94649,17,2,1
CaseInsensitiveString,1010,setup_321,94895,20,2,3
CaseInsensitiveString,1011,setup_322,94090,11,1,1
CaseInsensitiveString,1011,setup_322,93646,7,1,3
CaseInsensitiveString,1011,setup_322,93219,1,1,1
CaseInsensitiveString,1011,setup_322,93249,2,1,1
CaseInsensitiveString,1011,setup_322,93258,3,1,1
CaseInsensitiveString,1011,setup_322,93286,4,1,1
CaseInsensitiveString,1011,setup_322,93493,5,1,5
CaseInsensitiveString,1011,setup_322,93559,6,1,2
CaseInsensitiveString,1011,setup_322,94306,13,1,5
CaseInsensitiveString,1011,setup_322,94401,14,1,5
CaseInsensitiveString,1011,setup_322,94474,15,1,2
CaseInsensitiveString,1011,setup_322,94549,16,1,3
CaseInsensitiveString,1011,setup_322,94722,17,3,4
CaseInsensitiveString,1012,setup_323,93447,6,1,1
CaseInsensitiveString,1012,setup_323,93678,7,1,1
CaseInsensitiveString,1012,setup_323,94446,11,2,3
CaseInsensitiveString,1012,setup_323,94849,15,2,3
CaseInsensitiveString,1012,setup_323,93256,1,1,1
CaseInsensitiveString,1012,setup_323,93284,2,1,1
CaseInsensitiveString,1012,setup_323,93335,3,1,1
CaseInsensitiveString,1012,setup_323,93417,4,1,2
CaseInsensitiveString,1012,setup_323,93445,5,2,1
CaseInsensitiveString,1012,setup_323,93720,8,1,3
CaseInsensitiveString,1012,setup_323,94509,12,2,1
CaseInsensitiveString,1012,setup_323,94697,13,3,5
CaseInsensitiveString,1012,setup_323,94794,14,3,4
CaseInsensitiveString,1012,setup_323,94922,16,3,2
CaseInsensitiveString,1012,setup_323,94977,18,2,1
Document,1013,setup_359,95555,1,1,1
Document,1013,setup_359,96014,2,2,1
Document,1013,setup_359,96545,3,1,1
Document,1013,setup_359,97269,6,3,1
Document,1013,setup_359,97734,7,1,1
Document,1013,setup_359,98013,8,1,1
Document,1013,setup_359,98222,9,3,1
Document,1013,setup_359,98498,16,3,1
Document,1013,setup_359,98579,20,3,3
Document,1014,setup_353,95376,1,1,3
Document,1014,setup_353,95848,2,1,2
Document,1014,setup_353,96157,3,1,1
Document,1014,setup_353,96747,4,1,1
Document,1014,setup_353,97170,5,1,1
Document,1014,setup_353,97720,6,1,1
Document,1014,setup_353,97944,7,1,1
